Data,Experiment,Supergame,Subject Pair
"{'Round': 4, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Cooperate', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 732.0, 'Prisoner 2 Score': 1055.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,1
"{'Round': 5, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'I will choose Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 782.0, 'Prisoner 2 Score': 1067.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,1
"{'Round': 6, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 832.0, 'Prisoner 2 Score': 1079.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,1
"{'Round': 7, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'I will choose: Cooperate', 'Prisoner 2 Decision': 'I will choose Cooperate.', 'Prisoner 1 Score': 872.0, 'Prisoner 2 Score': 1119.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,1
"{'Round': 8, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate', 'Prisoner 1 Score': 922.0, 'Prisoner 2 Score': 1131.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,1
"{'Round': 9, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'I will choose **Cooperate** this round.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 962.0, 'Prisoner 2 Score': 1171.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,1
"{'Round': 10, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 1002.0, 'Prisoner 2 Score': 1211.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,1
"{'Round': 11, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 1042.0, 'Prisoner 2 Score': 1251.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,1
"{'Round': 12, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'I will choose Betray.', 'Prisoner 1 Score': 1054.0, 'Prisoner 2 Score': 1301.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",9,6,1
"{'Round': 1, 'Prisoner 1 ID': 5, 'Prisoner 2 ID': 8, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 612.0, 'Prisoner 2 Score': 751.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",9,6,2
"{'Round': 2, 'Prisoner 1 ID': 5, 'Prisoner 2 ID': 8, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 652.0, 'Prisoner 2 Score': 791.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,2
"{'Round': 1, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 3, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 368.0, 'Prisoner 2 Score': 380.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",9,6,3
"{'Round': 2, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 3, 'Prisoner 1 Decision': 'I will choose Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 408.0, 'Prisoner 2 Score': 420.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,3
"{'Round': 3, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 3, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 448.0, 'Prisoner 2 Score': 460.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,3
"{'Round': 4, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 3, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 488.0, 'Prisoner 2 Score': 500.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,3
"{'Round': 5, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 3, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate', 'Prisoner 1 Score': 538.0, 'Prisoner 2 Score': 512.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,3
"{'Round': 6, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 3, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 578.0, 'Prisoner 2 Score': 552.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,3
"{'Round': 1, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 2, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'I will choose Betray.', 'Prisoner 1 Score': 1021.0, 'Prisoner 2 Score': 390.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",9,6,4
"{'Round': 1, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'I will choose to cooperate this round.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 1035.0, 'Prisoner 2 Score': 554.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",9,6,5
"{'Round': 2, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 1075.0, 'Prisoner 2 Score': 594.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",9,6,5
"{'Round': 3, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'I will choose to cooperate this round.', 'Prisoner 2 Decision': 'I will choose Betray.', 'Prisoner 1 Score': 1087.0, 'Prisoner 2 Score': 644.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",9,6,5
"{'Round': 4, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'I will choose to Betray.', 'Prisoner 1 Score': 1112.0, 'Prisoner 2 Score': 669.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",9,6,5
"{'Round': 1, 'Prisoner 1 ID': 11, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 621.0, 'Prisoner 2 Score': 767.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",9,6,6
"{'Round': 2, 'Prisoner 1 ID': 11, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 633.0, 'Prisoner 2 Score': 817.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",9,6,6
"{'Round': 1, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Betray', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 25.0, 'Prisoner 2 Score': 25.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,1
"{'Round': 2, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 75.0, 'Prisoner 2 Score': 37.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",10,1,1
"{'Round': 3, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 125.0, 'Prisoner 2 Score': 49.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",10,1,1
"{'Round': 4, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 137.0, 'Prisoner 2 Score': 99.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,1
"{'Round': 5, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Betray', 'Prisoner 2 Decision': 'Betray', 'Prisoner 1 Score': 162.0, 'Prisoner 2 Score': 124.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,1
"{'Round': 6, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 212.0, 'Prisoner 2 Score': 136.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",10,1,1
"{'Round': 1, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 7, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 25.0, 'Prisoner 2 Score': 25.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,2
"{'Round': 1, 'Prisoner 1 ID': 5, 'Prisoner 2 ID': 13, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 25.0, 'Prisoner 2 Score': 25.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,3
"{'Round': 1, 'Prisoner 1 ID': 11, 'Prisoner 2 ID': 12, 'Prisoner 1 Decision': ""I'll choose: Cooperate."", 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 12.0, 'Prisoner 2 Score': 50.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,4
"{'Round': 2, 'Prisoner 1 ID': 11, 'Prisoner 2 ID': 12, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 62.0, 'Prisoner 2 Score': 62.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",10,1,4
"{'Round': 3, 'Prisoner 1 ID': 11, 'Prisoner 2 ID': 12, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 74.0, 'Prisoner 2 Score': 112.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,4
"{'Round': 1, 'Prisoner 1 ID': 8, 'Prisoner 2 ID': 3, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 25.0, 'Prisoner 2 Score': 25.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,5
"{'Round': 2, 'Prisoner 1 ID': 8, 'Prisoner 2 ID': 3, 'Prisoner 1 Decision': 'I will choose Betray.', 'Prisoner 2 Decision': 'I will choose Betray.', 'Prisoner 1 Score': 50.0, 'Prisoner 2 Score': 50.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,5
"{'Round': 3, 'Prisoner 1 ID': 8, 'Prisoner 2 ID': 3, 'Prisoner 1 Decision': 'I\'ll analyze the patterns in my opponent\'s behavior.\n\nLooking at the sequences, I notice that when we both cooperate (40 points), and after two rounds of cooperation from you but betrayal from me (you got 12 and me 50), my opponent tends to betray regardless of your choice. \n\nHowever, if I look at all possible past choices and outcomes with my opponent, there\'s no clear pattern for what the opponent does after every single move that I make.\n\nConsidering these observations and looking at the history of this game as a whole, the probability distribution from all possible supergames shows me the likelihoods of winning or losing points. The best strategy to maximize points in such games seems to be ""always"" betraying my opponent, regardless of what they do.\n\nGiven that, I choose Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 75.0, 'Prisoner 2 Score': 75.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,5
"{'Round': 4, 'Prisoner 1 ID': 8, 'Prisoner 2 ID': 3, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 100.0, 'Prisoner 2 Score': 100.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,5
"{'Round': 1, 'Prisoner 1 ID': 0, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 25.0, 'Prisoner 2 Score': 25.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,6
"{'Round': 2, 'Prisoner 1 ID': 0, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': ""I'll analyze the game history, but I won't make a decision based solely on my opponent's past behavior. I will consider their incentives and our simultaneous nature.\n\nGiven that there is a 75% chance of continuing to the next round, we both have an incentive to defect in this round, as it gives us a higher payoff than cooperation (50 points vs. 40 points). However, since my opponent's actions are independent of mine, I still need to consider their possible behavior.\n\nAssuming they might cooperate or betray depending on my action, I will choose to **Betray** this round. This option maximizes my expected points in the short term, considering the possibility of continuing to the next round."", 'Prisoner 1 Score': 65.0, 'Prisoner 2 Score': 65.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",10,1,6
"{'Round': 3, 'Prisoner 1 ID': 0, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 115.0, 'Prisoner 2 Score': 77.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",10,1,6
"{'Round': 4, 'Prisoner 1 ID': 0, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray', 'Prisoner 1 Score': 140.0, 'Prisoner 2 Score': 102.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,6
"{'Round': 5, 'Prisoner 1 ID': 0, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 152.0, 'Prisoner 2 Score': 152.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,6
"{'Round': 6, 'Prisoner 1 ID': 0, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': 'I will choose... Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 164.0, 'Prisoner 2 Score': 202.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,6
"{'Round': 1, 'Prisoner 1 ID': 6, 'Prisoner 2 ID': 2, 'Prisoner 1 Decision': ""I'll choose... **Cooperate**."", 'Prisoner 2 Decision': ""I'll choose: Cooperate"", 'Prisoner 1 Score': 40.0, 'Prisoner 2 Score': 40.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",10,1,7
"{'Round': 2, 'Prisoner 1 ID': 6, 'Prisoner 2 ID': 2, 'Prisoner 1 Decision': 'Betray', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 65.0, 'Prisoner 2 Score': 65.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,7
"{'Round': 3, 'Prisoner 1 ID': 6, 'Prisoner 2 ID': 2, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray', 'Prisoner 1 Score': 77.0, 'Prisoner 2 Score': 115.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,1,7
"{'Round': 1, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 5, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 242.0, 'Prisoner 2 Score': 65.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",10,2,1
"{'Round': 2, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 5, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 254.0, 'Prisoner 2 Score': 115.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,2,1
"{'Round': 3, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 5, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 304.0, 'Prisoner 2 Score': 127.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",10,2,1
"{'Round': 4, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 5, 'Prisoner 1 Decision': 'I will not choose Betray, I will cooperate this round.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 344.0, 'Prisoner 2 Score': 167.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",10,2,1
"{'Round': 1, 'Prisoner 1 ID': 12, 'Prisoner 2 ID': 11, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 137.0, 'Prisoner 2 Score': 99.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,2,2
"{'Round': 2, 'Prisoner 1 ID': 12, 'Prisoner 2 ID': 11, 'Prisoner 1 Decision': 'Cooperate', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 177.0, 'Prisoner 2 Score': 139.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",10,2,2
"{'Round': 3, 'Prisoner 1 ID': 12, 'Prisoner 2 ID': 11, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 227.0, 'Prisoner 2 Score': 151.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",10,2,2
"{'Round': 1, 'Prisoner 1 ID': 6, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'I will choose: Betray', 'Prisoner 1 Score': 102.0, 'Prisoner 2 Score': 189.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,2,3
"{'Round': 1, 'Prisoner 1 ID': 13, 'Prisoner 2 ID': 8, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 37.0, 'Prisoner 2 Score': 150.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,2,4
"{'Round': 2, 'Prisoner 1 ID': 13, 'Prisoner 2 ID': 8, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 49.0, 'Prisoner 2 Score': 200.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,2,4
"{'Round': 1, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 37.0, 'Prisoner 2 Score': 262.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",10,2,5
"{'Round': 1, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 3, 'Prisoner 1 Decision': 'Betray', 'Prisoner 2 Decision': 'Cooperate', 'Prisoner 1 Score': 75.0, 'Prisoner 2 Score': 112.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",10,2,6
"{'Round': 1, 'Prisoner 1 ID': 2, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Cooperate', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 155.0, 'Prisoner 2 Score': 176.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",10,2,7
